ID,Mass,R7S1,R7S2,R7S3,R7S4,R7S5,R7S6,R7S7,R7S8,R7S9,R7S10,R7S11,R7S12,R7S13,R7S14,R7S15,R8S1,R8S2,R8S3,R8S4,R8S5,R8S6,R8S7,R8S8,R8S9,R8S10,R8S11,R8S12,R8S13,R8S14,R8S15,R9S1,R9S2,R9S3,R9S4,R9S5,R9S6,R9S7,R9S8,R9S9,R9S10,R9S11,R9S12,R9S13,R9S14,R9S15
384,203.0925,0,0,0,2791002,0,0,3290864,0,2690512,0,0,0,0,2778707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047882,0,0,3187635,0,0,2725095,0,0,0,0,0,0
386,203.1077,26070478,32617122,31310044,24625246,38206988,32822584,31818996,14681490,33202134,35406360,4961827,3480205,9684074,32294488,35889736,25762958,35831112,24744356,10091793,32091636,6191067,36874236,26201178,32249790,32095328,28528920,33177366,22889080,11140441,35258192,32936726,38633552,31619534,36396668,30765964,35128760,18259228,37036820,29600238,22081450,22021342,6830506,29874758,19941386,11914371
388,204.0302,0,2821817,0,3955059,4932435,0,0,0,5718314,0,0,0,0,0,3320751,0,5007041,0,0,4084028,0,0,2838301,10645767,0,0,5210169,0,0,2852990,0,4362660,3710703,3210680,3409123,3619526,0,7597169,8797004,0,0,0,0,0,0
389,204.0336,0,2816442,3870181,0,0,2747540,3599919,0,0,4296543,0,0,0,2783108,0,0,0,0,0,2650173,0,3492142,0,3045128,0,0,0,0,0,0,0,0,2995440,3474873,3026660,3356359,0,0,0,0,0,0,2755530,0,0
390,204.0513,4822764,6817727,7648746,4727161,7552859,6540954,6440501,0,6087986,8351590,0,0,3218851,7512970,7366583,4196855,6804169,5424829,2916840,7110467,0,7150900,4897058,7223566,5021095,5449293,7095359,3413880,0,6993029,6008910,7546284,5008117,8816575,4496619,7525068,3592732,8883321,5665621,4730112,5525052,0,5424081,3081037,3025339
392,204.0877,19681014,30430154,28324340,18624900,31653734,34555560,25650752,9979639,27967806,26846066,3415317,3246522,5800367,30828438,32011204,19897860,34954968,24535752,7566832,31317840,3859686,28944704,21421354,30411034,25218482,24810072,25604170,18101122,8060527,29282448,24884314,33522104,28953344,33480650,23246072,35464920,15732262,30758022,27143010,15264013,16385609,4226723,25025504,14233945,10712518
395,205.0176,0,0,0,0,0,0,2867055,0,0,0,0,0,0,0,0,0,2962502,0,0,0,0,0,0,0,0,0,0,0,0,2724279,0,0,3217942,0,0,0,0,0,0,0,0,0,0,0,0
397,205.0288,0,5519579,4975349,0,0,0,0,0,3199631,3078323,0,0,0,4421819,4317480,4205410,0,2822610,0,0,0,0,3271140,4409949,0,0,0,3675253,2838380,4375994,0,3452680,0,2884867,0,5051358,0,3065312,0,0,0,0,4200800,0,0
400,205.0353,266330128,413263072,413197056,247325328,404021408,425584640,362473344,128606280,386130592,385082560,42826736,33019600,83484376,423815360,480437536,279371616,466083904,314827744,89317048,362537120,49019356,417786464,257940960,420080224,357621472,327279488,373285216,237855856,98621296,451469760,345236864,472507136,420670496,468377856,312206912,461039584,189554464,455796192,345824448,200172128,218617760,51084168,363978080,196139664,125689584
403,205.0717,13828114,11410663,18395904,5454492,15614133,14114828,21702528,5092433,13748894,17892544,0,0,0,11714759,14261560,15726450,11698267,14445534,4053698,16566432,0,17295994,8654316,13316715,19652346,10378127,13855093,8514688,2974584,12302791,19715474,10672919,21609510,13269265,10626648,15333353,10874660,16721392,12176589,8039015,6926251,0,12399985,5741213,3601663
409,206.0459,4244768,11458038,10589182,3850149,8663541,11712865,9400497,0,8702959,8308225,0,0,2808848,10072554,8847003,7253201,10998225,8512742,0,8851939,0,10927012,5545633,9094060,8747060,8070327,8165010,5046639,0,8907504,8425148,11080808,11552059,11100744,5404584,12122350,4637716,8558410,7885354,4610994,5580032,0,7769844,3502034,4287528
410,206.0492,0,2681335,0,0,3376630,2704739,0,0,2918640,0,0,0,0,3358187,0,2986450,0,0,0,2841572,0,3592101,0,0,0,0,0,0,0,0,0,2954345,2933564,0,0,0,0,0,0,0,0,0,0,0,0
412,206.0822,7738666,10493440,13507591,7592879,17084928,11123054,14960828,3192743,9735163,11349517,0,0,3005979,12075509,12498600,11004125,11698654,9184496,3294093,18452974,0,14953391,8773287,13818807,11321407,9907394,11469468,6651256,2781307,10656507,11890375,11660404,11582789,16491091,11009973,11192567,7746589,10934102,10761783,6690750,8144141,2707061,10544898,5439453,3662386
417,206.9969,0,0,2888427,0,2688291,0,0,0,0,0,0,0,0,2781947,2786284,0,3069236,0,0,0,0,4399293,0,2855642,3604316,3127245,2787229,0,0,3558919,0,0,3080767,3423086,0,3444193,0,3621521,4244342,0,0,0,0,0,0
418,207.0121,0,0,0,2833057,0,0,4373972,2658008,0,0,0,0,0,2872063,0,0,3496762,0,0,2663706,0,4523713,0,3693790,0,0,4629410,0,0,4177419,2914264,0,0,4944755,0,5070309,3884791,0,4034427,0,4859465,0,3861610,0,0
420,207.0299,0,0,0,0,0,3470510,0,0,3030840,3093306,0,0,0,2669828,2701304,0,0,2786790,0,0,0,0,3199308,0,0,0,0,0,0,0,0,3324850,0,0,0,3110377,0,3420317,0,0,0,0,3018353,0,0
421,207.0332,0,0,2701044,0,0,0,0,0,0,0,0,0,0,0,3557881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777105,2985438,0,0,0,0,0,0,3552926,0,0,0,0,0,0,0
424,207.051,38634024,58238720,55256312,37323948,64037684,64170676,59230688,20783844,54428992,55109440,9096605,8308984,15470902,60099340,64530432,46244400,66118472,43255276,16842820,60769060,10802114,64892108,41090896,68513000,56557932,49923548,56492972,37766744,15417704,57910296,51128292,65480120,60927564,67167104,46516472,67430896,29876480,68315296,56328072,30360828,32102998,11734340,54730872,30276870,20877646
426,207.0874,12753459,25118476,20894976,9608372,19399488,31902402,21596650,7419632,21648716,24987468,0,0,3596609,18664212,23255052,14850620,27616086,17196532,4816971,22119218,0,20843734,14110549,27311350,17064312,19883494,18596790,14980705,4095345,18183200,18696174,24561092,27266648,30253962,10916100,31640056,9062664,23828656,19357588,13069576,12071522,0,18096262,7714064,6204761
427,208.0285,0,2679804,3590625,0,3063392,0,3226874,0,0,0,0,0,0,4954136,4257103,0,3812524,2693344,0,0,0,3693025,0,0,0,0,0,0,0,3640107,2801401,3005175,4131661,0,0,0,2807258,0,0,2673716,0,0,2759146,0,0
433,208.9761,3213321,4403431,4246202,2843265,3239801,4538146,5299202,0,3907496,4963720,0,0,0,6545684,8729227,4257971,5966332,2926019,0,3334005,0,6233829,3263615,5189421,3461032,4122610,3152815,7638010,2729250,9055790,3781628,6337572,4296251,5288373,3356508,3909565,2959012,5778206,3753484,3015001,0,0,11621192,3978037,0
434,209.0125,4401681,5693679,4295362,3626633,5911940,6492462,5514252,0,5664691,6266259,0,0,0,5137693,10011287,4754623,5712393,4370380,0,4590976,0,6488814,4966533,6680376,6214579,4859387,5643704,4513793,0,9565752,5837318,5540911,6884420,6257088,4427623,6148038,2930348,7881513,7245336,2952548,3748568,0,5747542,3640127,0
444,209.0455,3070489,4697335,4588234,0,4656526,4431160,4308501,0,4257725,4058524,0,0,0,5516582,5927586,4080330,5219860,3630548,0,4958602,0,4664055,0,4965186,3811260,3575812,3764672,3245064,0,4903489,3835919,5523514,4751436,4494793,4381554,6095821,0,5206836,4147746,2691950,2860771,0,4446050,2774856,0
445,209.0489,3197466,4154616,3638986,0,4827535,3315001,3488790,0,0,3643805,0,0,0,3426598,4047523,0,3577365,2771412,0,3512715,0,2873592,3054218,2957634,3971005,3844101,2802113,0,0,4574786,3289616,4309563,2844237,3880906,3560307,4750798,0,4031285,3286051,0,0,0,3818339,2878793,0
447,209.0666,56329248,96315648,87140048,53282452,88352144,100609344,81636376,29943126,84273088,85272992,11622166,9876210,22377312,93400360,92842664,66299088,103933464,69953496,23052704,86123920,14032249,91844352,59981964,90926920,76309440,78342152,77800904,54241292,24873782,87664200,76212760,102819904,92631120,96183760,68316024,108342224,41108152,90745656,76472872,51791732,54967528,13428434,76522344,41762640,32760700
449,209.0819,6232098,3889408,2871506,4183706,10991000,10620227,5449759,3231579,9355208,7347623,0,0,0,3477807,4454062,4233430,4565537,4326364,0,12107156,0,3804929,3656847,8945484,7193543,5589006,9313738,4179983,2656825,5234250,4956185,5088325,5358677,5156308,9339773,9040853,3045562,10580799,11856430,0,0,0,9128815,3324242,0
450,209.0853,12471331,15716609,0,16166554,0,0,0,8492380,16349129,0,3738393,2753270,5054310,0,0,15871191,20071970,0,5746083,0,3286397,0,12023951,0,0,0,17937866,11751440,5561146,0,18111002,18704454,0,0,16644990,0,0,21629760,17396272,11669371,0,3581653,0,11523923,7179136
456,210.0772,4202763,5114349,4027308,4345725,6069943,5350004,4396330,0,5212409,5096135,0,0,0,4874797,5906416,4520469,6385529,4690114,0,4787897,0,5974023,3159325,5213287,6244576,3832083,4051654,2868951,2686990,5771089,5798687,5925240,4520261,5746411,3089066,6600886,2794373,5324921,6108014,0,2872360,0,5577941,3044965,0
459,210.9918,0,3531455,2814062,0,3632054,2894213,4185624,0,4152842,2980808,0,0,0,3659535,5042449,3416883,5056687,0,0,3567551,0,4147951,0,4248932,3764700,3638779,2949543,2857862,0,4405307,2969097,4642444,2767897,5234660,2820535,3810685,0,3663249,3583117,0,0,0,3873816,0,0
460,211.0013,0,9632449,0,0,5760953,6284168,0,2934155,4644365,0,0,0,0,3327250,0,3973942,0,0,0,14729154,3386105,0,3238810,5944678,0,3371005,3712426,0,0,0,0,3392655,0,6667239,0,10190207,0,0,5476496,2914739,0,3061288,0,0,0
461,211.0248,0,2802887,4281461,3668557,4458431,4225935,0,0,3200532,3400145,0,0,0,3217175,3256603,0,3749050,0,0,3239881,0,4545784,0,3026284,3364325,0,0,2784140,0,3366979,3813394,3753622,3272224,3583981,2751936,0,0,2788251,0,0,0,0,3545636,0,0
462,211.0282,0,0,0,0,2792384,0,0,0,0,2672594,0,0,0,0,2948380,0,0,0,0,0,0,2884857,0,0,0,0,0,0,0,0,0,0,0,0,0,2733957,0,2967452,0,0,0,0,0,0,0
464,211.0612,2665448,4897487,5516412,3289173,5068745,4650905,3500585,2725788,4384287,4477915,0,0,0,3579680,5105959,3816776,4690118,3258269,0,4177875,0,5247233,3362210,4777334,4272623,3975180,3365816,2953107,0,4692044,3722267,5020321,4739625,5039095,3332555,5442956,3310660,5075366,3151522,3383748,2690904,0,3462192,3178860,2761084
467,211.0645,171042288,176712400,184248448,150104144,234940368,233369504,193752624,64071580,230418976,212593632,18559072,16620733,25240924,156790560,193916192,130410312,187033792,158853536,47735508,215017424,21622532,203911424,120250784,225243504,219702768,165833232,221472704,100133264,31980760,175695952,217148448,191031968,234123824,216262640,190934480,230878608,92431432,244641184,211543200,103049672,102801240,26796082,160032304,99541360,40838524
471,211.0976,14441968,20437718,20375684,15908957,22484948,24031140,18361906,7440294,20019754,19516388,2989157,0,5632357,21499688,20696370,17160020,22227154,16052644,5252824,22144990,4117259,22139146,14717351,21750144,19219960,17816086,17557442,13556122,6805728,19355734,18586660,22411948,21471792,22104064,16354773,23899540,11220043,20676016,18883758,13832655,12220259,3535928,18949694,11395445,7292293
473,212.0564,2660544,3457452,3929415,0,4416728,4549817,3692323,0,3072832,3352811,0,0,0,5405710,6211161,3266168,4090384,3794035,0,3486441,0,4046326,3356194,5595776,3623162,2736897,3182247,3453514,0,4543811,3037458,4223942,5486344,4112639,3277543,5044829,3618047,4495055,3313107,2717408,0,0,4382601,2811502,0
476,212.0928,0,0,0,0,2897121,0,0,0,0,2726645,0,0,0,0,0,0,0,3252347,0,3248372,0,0,0,0,0,0,0,0,0,0,0,2727377,3717903,0,0,3030629,0,0,0,0,0,0,0,0,0
478,212.1292,5715664,0,3579734,0,5079275,2724046,4153141,0,0,5986559,0,0,0,0,2944623,0,0,2935938,0,3678974,0,3345928,0,0,8251149,3289363,2925240,0,0,2978645,7100708,0,4097815,3287314,3040508,0,0,3537124,5554665,0,0,0,3323297,0,0
484,213.0404,0,2949761,0,3088369,2712540,0,3211795,0,0,0,0,0,0,0,2912129,0,2768208,0,0,3324407,0,2821345,0,0,0,0,0,0,0,2762801,3384319,0,2902492,3297278,0,2856742,0,2888686,0,0,0,0,0,0,0
487,213.0768,0,0,0,0,0,3617241,3431964,0,2956899,2722300,0,0,0,3258619,2820491,0,3328860,0,0,3211265,0,0,0,3502473,0,2947573,2689941,0,0,3088954,3345928,3991789,3990500,0,2909699,0,0,0,3552518,0,0,0,0,0,0
488,213.1132,33081246,54766736,49768984,38152704,54487536,59494884,26988580,19466702,51121260,48565764,5533069,4997743,13840193,56570116,53882776,31418802,59353960,40897360,12119022,36243980,7825527,53449460,33079970,51606420,44886032,40987644,46909852,33581828,9586278,51030596,39177744,65613048,51180524,61958672,36376588,61263668,18638270,54407172,29296400,29051910,30491070,8923513,52726000,28726136,19687272
489,213.1496,3181990,0,4204576,0,0,2700781,0,0,0,3795471,0,0,0,2720523,2778017,3140030,4129651,2952023,0,2700821,0,4898555,0,0,3722776,0,3487398,0,0,0,0,0,5199860,3635738,0,2936635,0,2734605,0,0,0,0,0,0,0
490,214.0357,0,3154259,4088522,0,4124382,4573920,3630335,0,4656494,4004598,0,0,0,5165523,4884645,4335808,5073038,3604492,0,5384963,0,4436937,3422478,4721787,3586299,4345045,4528752,0,0,4960028,3838185,4896253,4979886,4753147,4024071,5140459,0,4269322,3750944,0,0,0,4694562,0,0
492,214.0486,42788956,109210968,111798992,29506232,56552160,123237088,75854080,37259972,88026480,93204216,6530572,8482602,25278484,77902296,44519592,77081280,56683664,92433424,31499366,122743560,25420054,71824328,59679504,123565184,79980800,49884376,61680244,82897824,33537810,45583136,45092588,46820864,109524144,65088252,26181898,134737904,39716448,57110796,109668384,45968644,25948880,21348868,58862120,23467102,37554240
494,214.0721,9343074,12561755,13566673,9865917,16259815,16257770,12220679,4908747,12682615,13254400,0,0,3799064,13353435,16425136,11963083,16129177,12436499,3435626,15213324,0,13272017,9839378,13857924,12908804,12332253,12251768,10621863,4072214,14156580,12613362,15474183,14634165,16554756,12296465,17866738,7949925,15401236,13647915,8842508,9136855,0,14486062,7453796,5570629
496,214.1448,3141744,5078378,8194783,5641932,6613754,5066494,5663001,3153630,4169100,3964691,0,0,3081256,9652715,4127941,4387552,5389489,6405154,2947699,6292256,0,9282530,4437787,5773462,3619094,9850093,6580873,5064627,0,4484917,6295299,8840732,7639236,17464086,4639012,4707328,5304945,2959144,2713152,4925728,8440556,0,5287494,0,3034709
500,214.9962,0,3465242,3794814,4298608,6209489,4991970,4215261,0,5015156,3902445,0,0,0,4203174,4715962,5229524,0,2768843,0,6959104,0,3405475,2863483,6948200,3687404,4449711,4722504,3570751,3138491,4787194,3570118,4060938,3143538,4994026,4339206,4934821,0,5095958,4416823,2978820,2995681,2881163,4492125,3403586,3948820
501,215.0019,9224474,13248027,11803519,10822512,11795411,13976547,12495326,6194107,11834998,14692334,0,0,5179619,13757095,14352827,11312086,16727486,9303244,4357342,10974210,2963379,15631524,10034043,12223849,11946478,13166000,10259273,7705664,4075452,15055867,12400584,14462731,15435123,15424491,9933319,13643942,8120067,13054488,9779512,11302406,11379683,0,9890655,7914820,5937429
506,215.0561,6617381,11230758,10023817,5982075,10107872,10341362,8755690,4305865,9887364,10442748,0,0,0,11379379,12417483,7488485,12410318,8596695,3868900,9118736,0,8778929,8131457,11302263,10064379,6256061,10091349,8391752,0,12915719,7648212,11036442,11707774,10427384,6667798,10416304,4934412,11119143,8728904,5306900,5425138,0,8952688,6043984,3764513
507,215.0673,0,2790440,3901836,0,2771939,2839541,2925549,0,0,3171327,0,0,0,3263670,2695118,2999784,0,0,0,2755091,0,3769523,0,3544441,2849278,2665407,2890071,0,0,4130314,2947543,2927902,3715456,3216891,0,3518130,0,3297834,0,3496471,0,0,2796404,0,0
510,215.0925,0,0,4219792,0,5161962,5534716,4228595,0,3411086,4474885,0,0,0,3723451,4362710,4066288,5541338,4319454,0,4040730,0,4892857,3746181,5680512,2985476,3862981,2843997,0,0,5249040,4153308,4744997,4824453,5278721,3374111,6375607,0,5350961,4097363,3403806,2915325,0,2962300,0,0
511,215.1037,0,0,0,0,0,0,0,0,3029905,0,0,0,0,0,0,0,0,0,0,0,0,3015867,0,0,0,0,3210591,0,0,0,0,0,2794376,3338756,0,3667641,0,0,0,0,0,0,0,0,0
512,215.1289,0,0,2995607,0,3195379,0,0,0,0,3512847,0,0,0,0,0,0,2764773,0,0,3460643,0,0,0,3185032,0,0,0,0,0,2781208,0,0,0,0,0,3460798,0,0,0,0,0,0,0,0,0
513,215.1652,0,0,2822046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058377,0,0,2797078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429425,0,0,0,0,0
516,216.0513,19339750,31649520,27692096,20663350,28699864,29631736,28521164,11359427,27312016,29237494,3544840,0,5975490,29791114,30651108,20163838,33255170,22531480,7737692,27315474,3919450,29664654,19076078,31512166,26401522,24096410,26139696,17644776,7344243,32287976,26570932,30228524,29095492,32419052,22410008,31682924,16525232,31224632,24812132,15941402,18597134,4109596,26033330,13635130,10123770
518,216.0877,7121389,9373431,9765959,6710332,10190049,9485569,9808595,4709580,9553818,8589568,0,0,0,9669521,10142447,8416520,9717518,8674720,0,11230492,0,9246102,7541746,10528367,8946426,7942819,7955513,7299309,3517561,9303281,8427708,10647607,10425931,10835189,8700705,8984947,5955510,9577282,8833646,5507876,5739800,3221281,9352381,5063235,4608514
526,216.9812,6802071,9969577,7904489,5977313,10259899,9797095,8252313,3805609,9185414,8624606,0,0,3138177,10167374,10933223,6389249,10696735,6256204,2947017,8369667,0,10432088,7358546,9195330,9294804,8576870,10241275,5460345,0,10712504,8057219,10537259,10071802,10294732,6413318,8964634,4808774,9446451,7979883,5547021,4937236,0,8064474,4977426,0
528,217.0176,3204765,4640176,3921136,0,5033412,7593456,4931489,0,5847184,5305831,0,0,0,3063894,3792369,4126219,5066795,6418003,0,5051916,0,5610080,3890773,5321547,4531165,4235118,3210499,3104638,0,5479872,4988299,4358453,6043394,4554197,4124175,8966688,2865740,5292093,4346741,3254294,3239454,0,3682790,0,0
530,217.0353,4341409,5643188,7031027,4030698,5600713,5359093,5648293,0,4768917,4961772,0,0,0,4846682,5225462,4066832,7278640,5084758,0,5843472,0,5579364,4506711,5165903,5622754,4377458,5544199,4018561,0,5745092,4803983,6851898,5140229,4984282,3655699,5656100,3055695,5194818,6997882,3439642,3854883,0,4816364,0,0
534,217.0717,0,0,3551482,2924785,3006929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961370,0,0,0,3207512,3458538,0,3155215,2993030,0,3501004,0,0,3246860,2826466,0,0,0,2956108,3637124,0,0,0,0,0,0
536,217.1081,4232879,5259202,6023424,3732727,5199322,4073991,4152245,3015112,5117096,4504062,0,0,0,4663401,4534283,4183588,5465158,5238372,0,5809699,0,5522036,4447839,6372192,4710387,4108162,5222679,3701644,0,4779476,5112223,5409102,4359955,5040619,4056102,5184049,3034203,4626517,5218190,3274797,3093559,0,4660739,3336495,0
538,218.0128,8491863,26943604,21695906,4884891,9459380,26060524,10587257,3907747,10443157,10488540,0,0,4384594,12156197,10071299,13500188,31224152,15318800,3313216,8974090,0,14128950,7514303,11784242,9635021,8650821,9377242,6705686,3838908,10514075,6809189,30028354,16480193,10467011,5648649,29676248,7417067,10401094,9534603,7746838,5406516,3305501,8976159,3911676,4902809
540,218.0492,0,0,0,0,2736317,3012854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786363,0,0,0,0,0,0,0,2746700,0,0,0,0,0,0,0,0,0,0,0,0,0
541,218.067,10036065,12994687,14335404,10102180,16441025,16897786,12700805,5280432,15597987,13284073,2715122,0,3867996,14419248,15869201,10524459,15733096,12480282,4337223,15752983,0,13864769,10722500,15697983,15400154,11462736,13632998,10253854,3639749,15838887,13386352,14676561,13451211,17030864,11980054,15590114,6052083,17057108,14562458,8671524,8884035,0,14599984,7108617,4485028
